title,price,land,building,bed,bath,floor,certificate,location
Jual Rumah Murah Pinngir jalan BU cepet,408000000,72,32,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH CANTIK HARGA MURAH DEKAT TAHURA BUNDER JOGJA,269999000,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah 2 Lantai Jogja, Gunung Kidul, Playen dekat RS PKU,SMP, Waterboom",499000000,73,59,3,2,2,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah Jogja, Gunung Kidul, Playen, dekat calon Kampus UGM, dekat RSUD",155000000,60,36,2,1,2,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
Ramadhan Sale ! RUMAH MURAH DI WONOSARI HANYA 200JTAN,225999999,91,50,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
DI JUAL RUMAH KONDISI SIAP PAKAI,900000000,34,34,1,1,18,SHM - Sertifikat Hak Milik,"Semanu, Gunung Kidul Kab., Yogyakarta D.I."
Rumah dijual asri nyaman,650000000,34,34,1,1,18,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
Bu rumah besar di jual murah,700000000,34,34,1,1,18,SHM - Sertifikat Hak Milik,"Paliyan, Gunung Kidul Kab., Yogyakarta D.I."
Jual rumah jawa timur status kontrak bank bri,750000000,34,34,1,1,18,SHM - Sertifikat Hak Milik,"Karangmojo, Gunung Kidul Kab., Yogyakarta D.I."
"Investasi Rumah di Gunung Kidul, dekat RSUD Wonosari, PKU, Waterboom",499000000,73,60,3,2,2,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah dijual Jogja Gunung Kidul dekat RSUD Wonosari, SMP Playen",155000000,60,36,2,1,2,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
Manfaatkan Mudikmu dengan Survey Lokasi Perumahan Baru Yogya Wonosari,155000000,60,36,2,1,2,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
Apartemen Mataram City Yudhistira Lt. Atas View Kota Bs Dicicil,770000189,285,285,4,2,2,SHM - Sertifikat Hak Milik,"Karangmojo, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH CANTIK DIJUAL DP 0% DI PLAYEN,270000000,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
Perumahan Baru dekat Kota Wonosari Gunung Kidul,155000000,60,36,2,1,2,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH PALING MURAH DP 0% DI GUNUNG KIDUL,270000000,92,45,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
Perumahan Griya Logandeng Playen,200000000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
TERMURAH DI JOGJA! RUMAH CANTIK MINIMALIS DEKAT KOTA,227000000,58,36,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
Manfaatkan Mudikmu dengan Survey Lokasi Perumahan Baru Yogya Wonosari,155000000,64,34,2,1,5,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
TERBARU RUMAH MURAH DI WONOSARI HANYA 200JTAN,225999999,91,50,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH PALING MURAH DP 0% DI GUNUNG KIDUL,270000000,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah 2 Lantai Perumahan Playen Baru, dekat Jalan Manthous, Wonosari",499000000,72,60,3,2,0,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah 2 Lantai Playen, Wonosari, Yogyakarta, One Gate System, Masjid",155000000,60,34,2,1,0,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH MURAH DP 0% DI DEKAT ALUN ALUN GUNUNG KIDUL HARGA 200JTAN,209999999,90,50,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Kekinian di tengah kota gunungkidul,175000000,60,36,2,1,0,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah 2 Lantai Jogja, Gunung Kidul, Playen dekat RS PKU,SMP, Waterboom",499000000,73,60,3,2,2,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH MURAH TANAH LUAS DP 0% DI PLAYEN,270000000,92,50,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah 2 Lantai Jogja, Gunung Kidul, Playen dekat RS PKU,SMP, Waterboom",499000000,71,60,3,2,2,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Perumahan dekat Kota Wonosari Jogja dekat BKM Waterboom Playen,130000000,58,34,2,1,2,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH PALING MURAH DI PLAYEN DP 0%,270000000,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH PALING MURAH DI GUNUNG KIDUL DESIGN MODEREN HARGA 200JTAN,226000000,90,50,2,1,1,SHM - Sertifikat Hak Milik,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
"NEW RESIDENCE BAHAGIA Jogja dekat Kota Wonosari, Rumah dalam Perumahan",449000000,72,60,3,2,2,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah 2 Lantai Wonosari dalam Perumahan One Gate System, dekat Pasar",155000000,60,36,2,1,1,HGB - Hak Guna Bangun,"Playen, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Siap Huni Dekat Pasar Potorono,470000000,60,85,3,1,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Dijual rumah dalam komplek perumahan di seputaran banguntapan bantul,485000000,86,60,2,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah Minimalis Grand Intan Regency Strategis 3 Menit dr Giwangan,499000000,84,58,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
SIAP HUNI JOGLO CANTIK DI LUASAN 375 m2 AREA PRAMBANAN KLATEN,1300000000,375,135,4,5,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Jual Hunian Minimalis Di Prambanan Konsep Klasik Siap KPR!!!,470000000,157,57,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
piyungan rumah dijual,365000000,85,35,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
NUANSA HERITAGE PREMIUM HUNIAN LIMASAN 500 JUTAAN FULL BATA EKSPOSE,501500000,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Kode RSH 250 # Rumah Cantik Siap Huni di Utara Pasar Pleret Bantul,400000000,89,89,2,2,2,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
Rumah Minimalis Klaster di Timur Jogja,485000287,75,45,2,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2 UNIT TERAKHIR !! RUMAH MURAH 200JTAN DI PRAMBANAN DEKAT EXIT TOL,289999999,76,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Bagus &amp; Murah Rumah Desain Cantik Limasan 300 Juta di Utara Prambanan,300000000,110,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Jual Hunian Minimalis Di Prambanan Konsep Klasik Siap KPR!!!,470000000,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Miliki Hunian Konsep Heritage di Lingkungan Asri Timur Jogja 200 Jt-an,250000045,85,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Classic Siap Huni di Cluster Prambanan Village III,485000000,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Minimalis Piyungan Bantul,1800000000,588,200,5,3,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Dekat  Situs Payak Jalan Wonosari km 12 Srimulyo Piyungan,649000000,158,90,3,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah Eksklusif 2 Lantai dekat Jalan Wonosari Jogja Dibawah 900 Juta,850000024,108,68,3,3,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
WOW Cuma 400 Jutaan Sudah Dapat Rumah Estetik di Piyungan Bantul,440000046,79,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
"DESIGN MINIMALIS CANTIK, RUMAH 215 JUTA DI PRAMBANAN",215000000,85,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Cluster Dengan Desain Modern Strategis Dekat Pasar Giwangan,461879000,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
Dijual cluster dengan skema bayar mudah,360000000,81,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
ONE SYSTEM GATE PROSES BANGUN CASHBACK PULUHAN JUTA DEKAT RINGROAD,369999636,75,47,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
di jual cepat rumah tepi jln raya cocok untuk usaha jln wonosari,1800000000,588,200,5,3,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
RUMAH PESAN BANGUN - BARAT LAPANGAN KASIHAN - 8 MENIT KE UMY,361233339,86,49,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
RUMAH TERMURAH TEPI JALAN RAYA PRAMBANAN,385000000,77,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Murah di Dekat Candi Prambanan The Palm,168000000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Bernuansa kuno Jawa 3 Unit Terakhir,395000000,90,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Baru 3 kamar di Tamanan dkt Kampus UAD Banguntapan,564900000,103,75,3,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
Rumah Perumahan Dekat Kids fun Jl Wonosari Potorono Piyungan Jogja,525000000,84,45,2,1,1,HGB - Hak Guna Bangun,"Piyungan, Bantul Kab., Yogyakarta D.I."
SPESIAL JOGLO MEWAH HARGA EKONOMIS PRAMBANAN,1300000000,379,135,3,3,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Classic Modern Cicilan Ringan 2Jt/Bulan,250000000,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Hunian Murah Villa Guesthouse Etnik Jawa,400000000,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Nyaman Bebas Biaya Balik Nama dekat Puskesman Piyungan,460000020,73,40,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah Joglo Etnic KPR Cicilan 1Jt an/Bln,200000000,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah dekat Jl Wonosari KM 14 di Piyungan Bantul Proses Bangun,385000004,131,72,2,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah dekat Jl Wonosari KM 14 di Piyungan Bantul Proses Bangun,385000002,131,72,2,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah Termurah Hanya 400Jt-an,400000000,72,36,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah siap bangun cluster lingkungan nyaman sekali pleret,469000000,99,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
Rumah Klasik Ekonomis 200Jt-an Saja di Manisrenggo,250000069,70,38,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
"Rumah minimalis dekat UAD di pungkuran,  pleret,  bantul dekat pasar",407000010,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
RUMAH SIAP HUNI MURAH DI PRAMBANAN,630000000,80,140,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah keluarga siap huni,385000000,90,45,3,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah di Pungkuran Pleret Bantul dekat Pasar Pleret Siap Bangun Mewah,407000004,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
Hunian Klasik Nyaman Dijual dekat Candi Prambanan,482000038,122,75,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Griya Minimalis Menarik Imogiri Timur Pleret Dkt Sultan Agung Pandes,315000000,96,40,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
BELI RUMAH DI PRAMBANAN DEKAT KAWASAN WISATA,505000673,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Hunian Nyaman Jawonsa Piyungan Bintaran Kulon Srimulyo Bantul,420000000,95,60,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah Murah Siap Huni di Jalan Imogiri  km 7 dkt Giwangan &amp; Kampus UAD,365000000,75,38,2,1,1,HGB - Hak Guna Bangun,"Pleret, Bantul Kab., Yogyakarta D.I."
Jual Rumah Cantik Limasan Dekat Kids Fun Yogyakarta Dapat SHM-P,627900006,74,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
"Rumah Cantik minimalis, Dekat Puskesmas Banguntapan Full Furnish",365000000,72,36,2,1,1,HGB - Hak Guna Bangun,"Pleret, Bantul Kab., Yogyakarta D.I."
Rumah Siap Huni Dalam Cluster Dekat Terminal Giwangan Jogja,520000000,72,36,2,1,1,HGB - Hak Guna Bangun,"Pleret, Bantul Kab., Yogyakarta D.I."
Rumah Cantik Asri 2 Lantai Strategis Dekat Balong Waterpark,617000000,94,69,3,2,2,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
"Murmer Dijual Rumah Baru Siap Huni di Piyungan, Bantul",385000000,86,60,2,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
"Dijual Rumah Cantik Area Prambanan, Konsep Limasan Modern",494000000,80,45,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Murah Dalam Perumahan di Gondang Klaten,355000041,120,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
RUMAH DESIGN ETNIK DI PRAMBANAN HARGA 200JTAN KAWASAN BERKEMBANG,250000000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
PERUM ELITE HARGA TERJANGKAU DI PRAMBANAN VILLAGE TERBARU,700700000,276,140,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Hunian Tinggal Bagus Segera Huni di Prambanan,265000000,89,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
"3 Unit Terakhir, Rumah Siap Bangun Harga Murah Bisa Kpr",316005000,76,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Hunian Klasik Nyaman Dijual dekat Candi Prambanan,482000038,105,50,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Super Mewah Rumah Limasan Etnik Jawa Mangku Jalan Raya di Prambanan,470000000,45,80,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
"Hunian strategis, ramai, akses mudah",380001840,86,50,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
Rumah Dekat JL Wonosari Dkt Pasar Wage Piyungan Bantaran Kulon,420000000,107,60,3,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
"Rumah Milenial 2 Lantai di Selatan Jalan Wonosari, Dalam Perum",650005000,96,45,1,2,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah vanrik full furniture lingkungan dalam perumahan imogiri timur,950000000,155,85,2,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
RUMAH BARU MINIMALIS MURAH DI PIYUNGAN. BPY2,385000000,72,171,3,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
RUMAH DI PIYUNGAN BANTUL DEKAT KIDS FUN JALAN WONOSARI,426000000,81,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah Minimais FREE Interior Lokasi Strategis dekat Pasar Panasan/Wage,440000022,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Ready KPR Rumah Klasik Minimalis 200 Jt-an dekat Polsek Manisrenggo,250000064,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Hunian Jawa Jawa Limasan Semi Klasik Dekat Candi Prambanan,455098107,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
RUMAH MURAH DEKAT PINTU KELUAR CANDI PRAMBANAN HARGA 300JTAN ALL IN,385000000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Hanya 1 Unit Rumah Murah ELEGAN Tanahnya Luas dekat RSUD Prambanan,395000000,131,72,2,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
RUMAH CANTIK MURAH DEKAT JLN. JOGJA - SOLO,402651921,75,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Cluster Modern 400 Meter Dari Jalan Imogiri Timur Bantul Siap Huni,431000002,96,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
Rumah Konsep Eropa di Candi Perambanan hanya 500jtan,505000384,90,36,2,1,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
INCLUDE FASUM! RUMAH BARU DEKAT CANDI PRAMBANAN,505000382,342,110,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
RUMAH MURAH 200JTAN DI PRAMBANAN TANAH LUAS . DEKAT EXIT TOL,289999999,122,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
RUMAH NON-SUBSIDI MULAI 160JT-an LEGALITAS SHM,168000533,60,27,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Jual Rumah Siap Bangun Lokasi Dekat Kids Fun Piyungan Bantul,445000000,209,100,2,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
CANTIK MODERN DEKAT KE KOTA LOKASI JALAN WONOSARI,375000000,72,40,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
"Dijual Rumah Barat SMAN 1 Prambanan, View Sawah, Lokasi Strategis",510009900,97,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Jual Rumah Konsep Minimalis Eropa Di Prambanan Legalitas SHM Siap KPR,225000000,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
"Rumah Dalam Cluster, Siap Bangun Hanya 3 Unit Terakhir",316000200,76,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
"Hunian Klasik di Kawasan Candi Prambanan siap KPR,",585000290,122,75,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Joglo Siap Bangun Area Candi Prambanan,585000560,105,50,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
TINGGAL 4 UNIT! RUMAH HERITAGE DI UTARA SGM PRAMBANAN 250JT-an,256000363,88,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Villa etnik nuansa jawa di madurejo prambanan,2800000000,1270,340,5,3,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
JOGLO BARU DESAIN MEWAH SIAP HUNI  DI PRAMBANAN!,1300000000,375,135,4,5,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Hunian Cantik Kesan Homey Dalam Cluster di Bugisan,525500000,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
RUMAH MURAH TEPI JALAN RAYA PATUK DP 0%,210000000,60,39,2,1,1,SHM - Sertifikat Hak Milik,"Patuk, Gunung Kidul Kab., Yogyakarta D.I."
VILA MURAH TEPI PANTAI GUNUNG KIDUL,340000000,60,38,2,1,1,SHM - Sertifikat Hak Milik,"Tepus, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH ETNIK MURAH 1 MENIT DARI CANDI PRAMBANAN,496000000,95,46,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Jual Hunian Minimalis Di Bantul Harga Terjangkau Siap KPR,627900047,108,55,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
RUMAH TERMURAH DI PLERET TANPA UANG MUKA,195000000,93,60,1,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
Rumah baru siap huni dikalasan sleman jogja,390000000,96,60,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
RUMAH LIMASAN SUPER STRATEGIS DEKAT CANDI PRAMBANAN,525500000,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
RUMAH MODERN UNIK DI PRAMBANAN READY KPR HARGA 300JT-an,345000531,70,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
"View Sawah: Kavling Perumahan Pleret Bantul, Cicil 12X",160000000,154,150,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
PERUMAHAN TERMURAH LOKASI STRATEGIS DI PRAMBANAN CUMA 300jtaan,345000823,73,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Siap Bangun Gaya Tropical dekat Kid Fun Park,445000010,108,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah Joglo Area Candi Prambanan Siap Bangun,585000800,105,50,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Rumah Baru Siap Huni di Utara SMAN 1 Prambanan,510002000,122,75,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Perumahan Eksklusif di Jogja Timur Jl. Wonosari km 11 dekat Kids Fun,850000000,108,68,3,3,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
"Miliki Hunian Gaya Eropa 300 Juta, 300 meter ke Jalan Solo",316000990,81,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
"Murah banget rumahnya, strategis banget lokasinya",365454100,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
Jual rumah murah tepi aspal dekat Jogja TV Berbah Sleman Yogya,1500000000,588,200,5,3,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah Minimalis Modern Area Prambanan 200Jt-an,200000000,68,32,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
200 Jt-an Bisa Dapat Rumah Klasik dengan Pintu Ukiran Khas Jawa? Bisa!,250000061,88,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
RUMAH MURAH SHM BISA KPR DP &amp; ANGSURAN RINGAN,199000000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
RUMAH BARU HANYA 200METER DARI JL RAYA MANISRENGGO-PRAMBANAN,199000644,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
"Rumah dekat UAD,  desain modern,  bisa kpr, dipungkuran, pleret bantul",407000600,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
MULAI 100JT-an BISA DAPAT RUMAH MODERN DI TIMUR JOGJA,168000278,62,28,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Hunian Minimalis - Terjangkau (Fasilitas Kolam Renang),173000015,39,27,1,1,1,HGB - Hak Guna Bangun,"Prambanan, Sleman Kab., Yogyakarta D.I."
JUAL MURAAAH VILLA LIMASAN JOGLO ANTIK PRAMBANAN,2500000001,1290,350,4,3,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
Hunian Ekonomis - Desain Manis - L0kasi Strategis,173000037,39,37,1,1,1,HGB - Hak Guna Bangun,"Prambanan, Sleman Kab., Yogyakarta D.I."
RUMAH DI PRAMBANAN KLATEN DALAM PERUMAHAN DEKAT CANDI PRAMBANAN,300000000,76,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
