,title,price,land,building,bed,bath,floor,certificate,location
1078,Dijual Rumah kawasan mahasiswa UMY,Rp 494.000.000,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1079,Jual cepat rumah dlm cluster dekat ijip pgri kasihan,Rp 550.000.000,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1080,Rumah Modern di Brajan Tamantirto dekat Kampus UMY,Rp 890.000.000,90,50,2,1,,HGB - Hak Guna Bangun,"Kasihan, Bantul Kab., Yogyakarta D.I."
1081,Rumah Bantul Dekat UMY Harga Nego Tipis,Rp 489.000.002,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1082,Hunian Dijual Strategis Jogja Selatan Cashback,Rp 499.000.012,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1083,Rumah Dijual Minimalis Area Kampus 400 Jtan,Rp 465.000.088,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1084,Rumah dalam Perumahan Bersih Minimalist like new,Rp 475.000.000,82,46,2,1,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1085,Dijual Rumah kawasan mahasiswa UMY,Rp 494.000.000,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1086,Di jual rumah selatan ring road Dongkelan Jogja,Rp 550.000.000,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1087,Jual Rumah Siap Bangun Type 40/93 Rp 335 juta di Griya Jipangan Asri 2,Rp 335.000.601,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1088,Sale Rumah Strategis Jogja Selatan Cashback,Rp 499.000.021,86,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1089,Hunian Dijual Dalam Cluster Area Kampus Cashback,Rp 465.000.022,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1090,Dijual cepat karena pindah tugas rumah baru selesai bangun,Rp 575.000.000,103,70,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1091,Rumah Minimalis 2 Lantai Dengan Kolam Renang Pribadi Dekat Kampus UMY,Rp 880.000.005,106,90,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1092,RUMAH DI TAMANTIRTO KASIHAN BANTUL DEKAT KAMPUS UMY,Rp 425.000.000,89,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1093,400jtan dalam Cluster dekat UMY,Rp 486.000.034,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1094,Hunian Dijual Dalam Cluster Area Kampus Cashback,Rp 465.000.022,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1095,Rumah Dekat Kampus PGRI Dijual Murah Siap Huni,Rp 570.000.000,84,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1096,dijual Rumah Siap Huni Bonus Motor Beat Selatan UMY,Rp 541.000.008,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1097,Dijual Rumah Tamantirto Hills Jogja Selatan Bonus Ac,Rp 475.000.092,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1098,Konsep Cluster Area Ringroad selatan dekat UMY,Rp 486.000.366,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1099,Perumahan terlaris mewah harga ekonomis,Rp 489.000.000,95,45,2,1,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1100,Rumah cantik minimalis tamantirto bantul,Rp 430.000.000,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1101,Rumah Dijual Strategis 3 Menit UMY Bonus Ac,Rp 425.000.004,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1102,Rumah Modern dan Unik dekat dengan SMP 4 Gamping,Rp 380.000.020,78,45,3,1,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1103,RUMAH MURAH KPR DP RINGAN SELATAN UMY,Rp 485.005.005,83,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1104,dijual Rumah Siap Huni Bonus Motor Beat Selatan UMY,Rp 541.000.008,80,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1105,"Area UMY Dijual Murah Rumah di Perumahan Tamantirto Hills, Bisa KPR",Rp 444.000.000,82,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1106,Jual Rumah Murah Jogja Selatan 400 Jtan,Rp 480.000.019,84,54,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1107,RUMAH SIAP HUNI LOKASI STRATEGIS DEKAT RINGROAD &amp; KAMPUS UMY. JK10464,Rp 850.000.004,121,75,3,1,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1108,Rumah Baru Jalan Bantul Dekat Balaidesa Pendowoharjo,Rp 400.000.000,80,75,3,2,2,HGB - Hak Guna Bangun,"Sewon, Bantul Kab., Yogyakarta D.I."
1109,Murah! Rumah Baru kekinian + kolamrenang dekat Kampus UMY &amp; Pusat Kota,Rp 880.000.000,106,90,3,2,0,,"Kasihan, Bantul Kab., Yogyakarta D.I."
1110,Murah! Rumah Baru kekinian + kolamrenang dekat Kampus UMY &amp; Pusat Kota,Rp 880.000.000,106,90,3,2,0,,"Kasihan, Bantul Kab., Yogyakarta D.I."
1111,"TERMURAH DI BANGUNJIWO, LOKASI STRATEGIS TYPE 45 DALAM CLUSTER",Rp 314.731.473,72,45,2,1,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1112,"Sisa 1 Unit, Rumah Minimalis 3 Kamar Tidur Selatan UMY Hanya 400jtan",Rp 425.000.000,,,,,,,
1113,Rumah Modern Area Sedayu Jogja 400jt-an,Rp 400.000.000,0,0,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1114,Rumah murah perumahan pondok permai Tamantirto dekat UMY,Rp 1.350.000.000,145,90,3,2,0,,"Kasihan, Bantul Kab., Yogyakarta D.I."
1115,Rumah Dekat Paar Bantul Desain Mewah di Deresan Proses Bangun,Rp 340.000.033,73,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1116,Dijual Rumah Di Kasihan Bantul Dekat Wisata Gerabah Kasongan,Rp 475.000.008,70,48,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1117,Rumah Barat Bnatul Kota Desain Mewah di Guwosari Proses Bangun,Rp 345.000.002,90,45,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
1118,Rumah Murah di Bangunjiwo Kasihan Bantul Kota dekat Ambarketawang,Rp 285.000.008,77,48,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1119,Rumah Dekat Alun-alun Bantul di Jl Selarong Proses Bangun,Rp 330.000.002,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
1120,Rumah Murah Strategis Tanah Luas Barat SMU 1 Teladan Wirobrajan,Rp 899.000.000,225,225,5,3,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1121,Rumah Baru Siap Huni Di jl Imogiri barat Utara Polsek Jetis Bantul,Rp 380.000.000,85,50,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1122,"Rumah Siap Huni Dekat Kelurahan Bangunjiwo,10 menit ke kampus UMY",Rp 530.000.000,107,53,2,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1123,Rumah Dekat Wisata Gabusan Siap Huni di Suruhan Sewon,Rp 350.000.002,85,50,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1124,"RUMAH MINIMALIS PLUS PERABOT DALAM PERUMAHAN 5 MENIT KE UMY -
SMR 325",Rp 890.000.000,901,50,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1125,Rumah Siap Huni Di Sewon Bantul Dekat Wisata Manding Dan Gabusan,Rp 415.000.008,88,45,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1126,Dijual BU Rumah Murah Pol Timur Pabrik Gula Madukismo,Rp 575.000.000,100,80,3,2,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1127,Dijual Cepat Rumah View Sejuk Dekat Pasar Seni Gabusan,Rp 450.000.000,139,139,2,1,,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1128,"400 Jutaan, Cluster Tamantirto Hills Kasihan Bantul, Siap Bangun",Rp 470.000.000,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1129,Rumah Murah Baru Dekat UMY Bagunjiwo,Rp 475.000.000,102,45,3,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1130,HUNIAN MURAH DP RINGAN DEKAT KAMPUS UMY,Rp 300.789.678,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1131,Rumah Dekat Wisata Kasongan di Jipangan Bangunjiwo Siap Bangun,Rp 325.000.022,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1132,Rumah Barat Kota Bantul Pinggir Jl Aspal di Pajangan Proses Bangun,Rp 450.000.000,120,45,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
1133,Rumah Dekat Kampus UMY di Lemahabang Bangunjiwo Siap Huni,Rp 435.000.003,92,50,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1134,Hunian Perum Pusat Kota Gonjen Brajan Tamantirto Kasihan Dkt UMY UPY,Rp 480.000.000,92,102,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1135,"Hunian mewah, 3 kali lebih murah! Lokasi Strategis Bantul",Rp 499.000.000,142,100,3,2,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1136,"Rumah Siap Huni Dekat UMY,Warung Teduh ,Alma Ata",Rp 185.000.000,60,30,2,1,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1137,"Strategis, Dekat Indomart Bugisan, Tipe 30, Ideal Minimalis",Rp 309.000.000,106,45,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1138,"Harga di bawah pasar, perum Patra Graha pinggir jalan aspal",Rp 338.899.999,104,56,3,2,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1139,Rumah baru siap huni dekat ikip pgri bantol,Rp 555.000.000,110,60,3,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1140,Rumah siap bangun di Kasongan Bangunjiwo model bisa pilih sendiri,Rp 335.000.000,90,45,2,1,0,,"Kasihan, Bantul Kab., Yogyakarta D.I."
1141,Cluster Siap Huni 400jutaan dekat Kampus UMY - LAR,Rp 485.000.000,92,50,2,1,0,,"Kasihan, Bantul Kab., Yogyakarta D.I."
1142,Kost Dijual Beserta Rumah Induk Dekat Kampus Isi,Rp 3.000.000.000,250,500,&gt;10,&gt;10,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1143,Rumah Mewah Dekat Ring Road Selatan Wirobrajan,Rp 3.600.000.000,350,500,6,6,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1144,Rumah Modern PROMO DP 10 Juta dekat Kampus UMY,Rp 407.800.900,107,53,2,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1145,Jual murah Rumah Siap Huni Lok strategis dekat jl.Bibis raya.1283,Rp 350.000.000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1146,Pesona Sadewa. Hunian Cantik di dekat UMY  Harga Terjangkau,Rp 489.000.006,92,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1147,Jual Cepat Rumah Siap Huni dlm Perumahan Elit The Jalimbar Residence,Rp 1.350.000.000,135,95,3,2,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1148,Rumah Dlm Perum Elit Jalimbar Residence Selatan UAD Pusat,Rp 1.350.000.000,95,135,3,3,2,HGB - Hak Guna Bangun,"Sewon, Bantul Kab., Yogyakarta D.I."
1149,Rumah dijual di perumahan Pondok permai tamantirta dekat UMY,Rp 1.350.000.000,146,95,3,2,0,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1150,"Rumah Modern Minimalis Padma Residence,Dekat UMY,Nasmoco,Pasar Gamping",Rp 795.000.000,105,100,3,2,2,HGB - Hak Guna Bangun,"Kasihan, Bantul Kab., Yogyakarta D.I."
1151,"Dijual Rumah Baru Dan Strategis Di Kota Yogyakarta, Dekat Pasar Pasty",Rp 1.250.000.088,120,150,4,4,2,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1152,Hunian Nyaman Gamping Cluster Villa SHM Pekarangan,Rp 469.000.000,95,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1153,Investasi Rumah di Tamantirto Harga Terjangkau,Rp 500.222.222,95,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1154,Dijual Private Villa dengan suasana alam yang masih asri,Rp 3.500.000.000,431,250,&gt;10,4,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1155,Jual rumah dekat UMY,Rp 450.000.000,143,60,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1156,Jual BU Rumah dekat kampus UMY strategis murah dalam perum,Rp 550.000.000,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1157,dijual murahtanah bonus bangunan Yogya dlm Ringroad dkt Mirota Godean*,Rp 550.000.000,179,36,6,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1158,Rumah Murah Jogja Dekat Ringroad Selatan,Rp 378.389.900,80,37,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1159,Rumah Dekat Kampus PGRI Dijual Murah Siap Huni,Rp 570.000.000,85,65,3,2,,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1160,Rumah Murah Siap Huni 2 Lantai Dalam Cluster di Sewon Bantul Yogya,Rp 799.000.000,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1161,Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,Rp 350.000.000,111,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1162,TERMURAH DIAWAL TAHUN! Milik Sendiri Dekat Fasilitas Umum,Rp 825.000.000,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1163,Rumah  Murah 400jtan dekat Kampus UMY dan ISI Jogja,Rp 409.000.000,53,107,2,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1164,Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,Rp 350.000.000,109,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1165,Rumah dijual di perumahan Pondok permai tamantirta dekat UMY,Rp 1.350.000.000,145,90,3,2,0,,"Kasihan, Bantul Kab., Yogyakarta D.I."
1166,Rumah dijual di perumahan Pondok permai tamantirta dekat UMY,Rp 1.350.000.000,145,100,3,2,0,,"Kasihan, Bantul Kab., Yogyakarta D.I."
1167,Hanya 397 Juta saja sudah punya Rumah Cantik Minimalis di Jogja Barat,Rp 397.000.000,0,0,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1168,Jual BU Rumah dekat kampus UMY strategis murah dalam perum,Rp 550.000.000,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1169,RUMAH BARU MURAH STRATEGIS DEKAT JL BLIBIS RAYA KASIHAN BANTUL YOGYA,Rp 440.000.000,102,76,2,1,0,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1170,"RUMAH MEWAH TERMURAH STRATEGIS KE PUSAT KOTA JOGJA , SIAP HUNI",Rp 776.000.078,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1171,Rumah murah di dekat UMY,Rp 550.000.000,100,97,4,2,2,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
1172,Rumah Murah Siap Huni 2 Lantai Dalam Cluster di Sewon Bantul Yogya,Rp 799.000.000,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1173,Rumah 30 meter dari ringroad selatan dekat pondok krapyak jogja murah,Rp 1.199.000.000,361,174,4,2,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1174,Rumah minimalis dalam cluster 1km dari Ringroad selatan,Rp 485.000.000,132,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1175,Rumah MInimalis siap huni dekat Perum Kasongan Permai.1281,Rp 370.000.000,80,37,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
1176,Rumah minimalis dlm rrd timur umy,Rp 695.000.000,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1177,Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,Rp 350.000.000,130,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1178,Rumah Murah Minimalis Dekat UAD Ringroad Selatan,Rp 365.000.000,113,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1179,"Rumah Cantik Scandinavian DAHAYU RESIDENCE

Harga 300Jt an!!!",Rp 300.000.000,82,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1180,Rumah Elite Promo DP Suka suka dan Terjangkau,Rp 450.000.000,79,36,2,2,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1181,JUAL MURAH RUMAH ELITE DEKAT JALAN RAYA PROVINSI,Rp 450.000.000,89,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1182,Rumah Mewah Cantik &amp; Murah di Jogja Barat  !!!,Rp 397.000.000,72,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1183,"Rumah siap huni, dekat dengan terminal Giwangan dan kampus UAD",Rp 565.000.000,103,75,3,2,0,,"Kasihan, Bantul Kab., Yogyakarta D.I."
1184,Hanya 397 Juta saja sudah punya Rumah Cantik Minimalis di Jogja Barat,Rp 397.000.000,75,75,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1185,Rumah Modern Area Sedayu Jogja 400jt-an,Rp 400.000.000,83,45,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1186,"Rumah Cantik Dekat Kampus UNY, Sisa 3 Unit Saja",Rp 516.000.000,97,45,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1187,"Rumah Cantik Desain Modern, Bisa KPR",Rp 400.000.000,120,45,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1188,"Rumah Cantik Dekat Kampus UMY, Dapatkan Penawaran Menarik",Rp 516.000.000,100,45,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1189,"DIJUAL MURAH
DESAIN GAYA EROPA 
KUALITAS THE BEST",Rp 379.000.000,68,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1190,"Rumah Cantik Scandinavian Di Jogja Barat

Harga 300Jt an",Rp 300.000.000,82,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1191,Hanya 397 Juta saja sudah punya Rumah Cantik Minimalis di Jogja Barat,Rp 397.000.000,84,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1192,Rumah murah dalam kawasan dekat Univ Mercubuana dan RS PKU,Rp 333.000.000,72,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1193,Rumah Cantik &amp; Murah di Perum. Citra Graha Jl.Kaliurang KM 9 Dekat UGM,Rp 875.000.000,120,80,3,3,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1194,Rumah Murah Dekat Mercubuana dan Malioboro,Rp 375.000.000,81,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1195,Rumah murah dalam kawasan dekat Univ Mercubuana dan RS PKU,Rp 333.000.000,80,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1196,Rumah Murah di Jogja Barat dekat Univ Mercubuana dan RS PKU,Rp 299.000.000,72,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1197,Rumah murah 300an juta dalam cluster dekat kampus umy,Rp 387.000.000,83,45,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1198,Rumah Murah Cantik Scandinavian dekat Univ Mercubuana dan PLN,Rp 325.000.000,72,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1199,RUMAH MURAH TANAH LUAS DEKAT UMY,Rp 335.000.000,81,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1200,MODERN MINIMALIS 300 JUTAAN SIAP BANGUN DEKAT KAMPUS UMY - SMR095,Rp 370.000.000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1201,Cluster Di Tengah Kota Yogyakarta,Rp 375.000.000,24,24,1,1,3,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1202,,,,,,,,,
1203,,,,,,,,,
1204,,,,,,,,,
1205,,,,,,,,,
1206,,,,,,,,,
1207,,,,,,,,,
1208,,,,,,,,,
1209,,,,,,,,,
1210,,,,,,,,,
1211,,,,,,,,,
1212,Rumah dijual aman dekat Malioboro Jogja,Rp 890.000.000,230,150,3,2,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1213,,,,,,,,,
1214,,,,,,,,,
1215,Rumah selatan Kampus UMY Jogja,Rp 465.000.000,85,50,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
1216,,,,,,,,,
1217,JUAL MURAAAH RUMAH MEWAH AREA SEWON KAMPUS ISI JALAN PARIS YOGYAKARTA,Rp 1.599.999.999,325,250,5,4,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1218,,,,,,,,,
1219,,,,,,,,,
1220,,,,,,,,,
1221,,,,,,,,,
1222,Rumah di Pajangan Pinggir Jalan Aspal dekat Kota Bantul Proses Bangun,Rp 450.000.029,120,45,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1223,Rumah dekat UMY full furnished murah,Rp 450.000.000,114,70,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1224,Rumah Murah dekat Kampus Mercubuana dan RS PKU,Rp 465.000.000,120,45,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1225,,Rp 379.000.000,45,36,2,1,0,,"Pajangan, Bantul Kab., Yogyakarta D.I."
1226,RUMAH MURAH CANTIK DI KASONGAN,Rp 400.001.707,100,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1227,"RUMAH DP 10% BONUS MOTOR FREE BIAYA BALIK NAMA, NOTARIS, IMB",Rp 355.852.147,85,48,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1228,Rumah hunian siap huni dekat lapangan kasihan,Rp 400.000.200,79,45,2,1,1,SHM - Sertifikat Hak Milik,"Pajangan, Bantul Kab., Yogyakarta D.I."
1229,Jual Murah Rumah di Bangunjiwo selatan Kampus UMY,Rp 465.000.000,107,53,2,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1230,Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,Rp 350.000.000,109,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1231,Rumah Dekat Wisata Gabusan di Sewon Bantul Siap Huni,Rp 415.000.002,88,45,2,1,1,SHM - Sertifikat Hak Milik,"Sewon, Bantul Kab., Yogyakarta D.I."
1232,Rumah minimalis dalam cluster 1km dari Ringroad selatan,Rp 485.000.000,132,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1233,Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,Rp 350.000.000,111,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1234,Kode RSH 205 # Rumah Bagus Dalam Perumahan Siap Huni di Rukeman Gatak,Rp 600.000.000,100,80,3,2,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1235,Rumah Siap Bangun dlm Perum Di Bangunjiwo Selatan UMY,Rp 350.000.000,130,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1236,Griya Minimalis Tengah Kota Dekat Bugisan Menayu Patangpuluhan Brajan,Rp 380.000.000,75,66,2,1,2,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
1237,Kode : RSH 3053 #Rumah Cantik Murah Dalam Perum di Sewon Bantul Yogyak,Rp 550.000.000,98,90,2,1,0,,"Sewon, Bantul Kab., Yogyakarta D.I."
1238,Rumah baru siap huni modern dekat UMY,Rp 360.000.000,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Kasihan, Bantul Kab., Yogyakarta D.I."
