title,price,land,building,bed,bath,floor,certificate,location,landprice,loc,point,lat,lon,regency
Rumah mewah strategis mangku jalan nasional.,575000008,120,55,3,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",4791666,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.893727999999999, 110.1434668, 0.0)",-7.893727999999999,110.1434668,Sleman Regency
Rumah tepi Jalan Raya Nasional Wates 1menit dari Polres Kulonprogo,500000000,120,55,3,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",4166666,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.893727999999999, 110.1434668, 0.0)",-7.893727999999999,110.1434668,Sleman Regency
"Dijual Rumah mewah strategis mangku jalan nasional.,Nyaman",550000032,120,55,3,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",4583333,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.893727999999999, 110.1434668, 0.0)",-7.893727999999999,110.1434668,Sleman Regency
Dijual Rumah Fasum Paving 5 Meter Dekat UNY Wates,291150000,132,40,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",2205681,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.842139700000001, 110.168706, 0.0)",-7.842139700000001,110.168706,Sleman Regency
Dijual rumah murah bangunan baru siap huni,265000000,78,78,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",3397435,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.893727999999999, 110.1434668, 0.0)",-7.893727999999999,110.1434668,Sleman Regency
Rumah Baru Lebar Depan Ideal 13 KM Bandara YIA,290850000,132,40,2,1,0,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",2203409,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.842139700000001, 110.168706, 0.0)",-7.842139700000001,110.168706,Sleman Regency
Hunian selangkah ke Bandara YIA,350000000,95,40,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",3684210,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.893727999999999, 110.1434668, 0.0)",-7.893727999999999,110.1434668,Sleman Regency
Dijual rumah minimalis dekat bandara YIA,329900000,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",4123750,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.893727999999999, 110.1434668, 0.0)",-7.893727999999999,110.1434668,Sleman Regency
Rumah minimalis 2 lantai 800jutaan di tengah kota Wates - SMR133,835000000,730,245,3,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",1143835,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.893727999999999, 110.1434668, 0.0)",-7.893727999999999,110.1434668,Sleman Regency
"Rumah Dijual Jogja Murah , Bangun Rumah Hemat 150 Jt",125000000,103,55,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",1213592,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.842139700000001, 110.168706, 0.0)",-7.842139700000001,110.168706,Sleman Regency
Rumah minimalis 2 lantai 800jutaan di tengah kota Wates - SMR133,835000000,95,60,3,1,2,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",8789473,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.893727999999999, 110.1434668, 0.0)",-7.893727999999999,110.1434668,Sleman Regency
"Rumah Dijual Jogja Murah , Bangun Rumah Hemat 150 Jt",125000000,79,30,2,1,30,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",1582278,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.842139700000001, 110.168706, 0.0)",-7.842139700000001,110.168706,Sleman Regency
Sangat sangat murah apartement Mataramcity,600021000,34,34,1,1,10,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",17647676,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.893727999999999, 110.1434668, 0.0)",-7.893727999999999,110.1434668,Sleman Regency
Rumah Modern Mewah Murah 15 menit dari Bandara NYIA,550006883,183,45,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",3005502,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.893727999999999, 110.1434668, 0.0)",-7.893727999999999,110.1434668,Sleman Regency
